code,name,regioFacet,level,url,name_norm,centroid_geom,centroid_lon,centroid_lat,municipality_final_v8,province_final_v8,midwest_subregion_v8,water_count,bad_entry_count,high_conf_count,night_allowed_count,night_restricted_count,night_not_allowed_count,shelter_allowed_count,shelter_restricted_count,shelter_not_allowed_count,third_rod_allowed_count,third_rod_restricted_count,third_rod_not_allowed_count,pc4_count,authority_count,species_hint,midwest_focus_v8,mapbox_feature_id_v8,map_title_v8,map_subtitle_v8,layer_type_v8
0777,Etten-Leur,tcm:106-353581-1024,4,/regioinformatie/gemeente/etten-leur/,etten leur,POINT (4.644941820524895 51.57835387744918),4.644941820524895,51.57835387744918,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::etten-leur,Etten-Leur,,municipality_polygon
0779,Geertruidenberg,tcm:106-353582-1024,4,/regioinformatie/gemeente/geertruidenberg/,geertruidenberg,POINT (4.881618293682905 51.697048684801985),4.881618293682905,51.697048684801985,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::geertruidenberg,Geertruidenberg,,municipality_polygon
1771,Geldrop-Mierlo,tcm:106-353583-1024,4,/regioinformatie/gemeente/geldrop-mierlo/,geldrop mierlo,POINT (5.587593424060586 51.43125293219792),5.587593424060586,51.43125293219792,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::geldrop-mierlo,Geldrop-Mierlo,,municipality_polygon
1652,Gemert-Bakel,tcm:106-353584-1024,4,/regioinformatie/gemeente/gemert-bakel/,gemert bakel,POINT (5.754354978169782 51.54084143760665),5.754354978169782,51.54084143760665,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::gemert-bakel,Gemert-Bakel,,municipality_polygon
0784,Gilze en Rijen,tcm:106-353585-1024,4,/regioinformatie/gemeente/gilze-en-rijen/,gilze en rijen,POINT (4.918567629163256 51.55958345999355),4.918567629163256,51.55958345999355,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::gilze-en-rijen,Gilze en Rijen,,municipality_polygon
0785,Goirle,tcm:106-353586-1024,4,/regioinformatie/gemeente/goirle/,goirle,POINT (5.031633756482368 51.51159207776726),5.031633756482368,51.51159207776726,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::goirle,Goirle,,municipality_polygon
0786,Grave,tcm:106-353587-1024,4,/regioinformatie/gemeente/grave/,grave,POINT (5.743260997242187 51.7436037471697),5.743260997242187,51.7436037471697,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::grave,Grave,,municipality_polygon
0788,Haaren,tcm:106-353588-1024,4,/regioinformatie/gemeente/haaren/,haaren,POINT (5.217977767176322 51.626019633083004),5.217977767176322,51.626019633083004,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::haaren,Haaren,,municipality_polygon
1655,Halderberge,tcm:106-353589-1024,4,/regioinformatie/gemeente/halderberge/,halderberge,POINT (4.523047109460559 51.59057130273782),4.523047109460559,51.59057130273782,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::halderberge,Halderberge,,municipality_polygon
1658,Heeze-Leende,tcm:106-353590-1024,4,/regioinformatie/gemeente/heeze-leende/,heeze leende,POINT (5.567275716017191 51.36080384960994),5.567275716017191,51.36080384960994,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::heeze-leende,Heeze-Leende,,municipality_polygon
0794,Helmond,tcm:106-353591-1024,4,/regioinformatie/gemeente/helmond/,helmond,POINT (5.6570559720717135 51.476148165164325),5.6570559720717135,51.476148165164325,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::helmond,Helmond,,municipality_polygon
0797,Heusden,tcm:106-353593-1024,4,/regioinformatie/gemeente/heusden/,heusden,POINT (5.1603102475173355 51.69661258657317),5.1603102475173355,51.69661258657317,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::heusden,Heusden,,municipality_polygon
0798,Hilvarenbeek,tcm:106-353594-1024,4,/regioinformatie/gemeente/hilvarenbeek/,hilvarenbeek,POINT (5.145584919717654 51.47949436295964),5.145584919717654,51.47949436295964,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::hilvarenbeek,Hilvarenbeek,,municipality_polygon
1659,Laarbeek,tcm:106-353595-1024,4,/regioinformatie/gemeente/laarbeek/,laarbeek,POINT (5.611905758805727 51.53094870889307),5.611905758805727,51.53094870889307,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::laarbeek,Laarbeek,,municipality_polygon
1685,Landerd,tcm:106-353596-1024,4,/regioinformatie/gemeente/landerd/,landerd,POINT (5.659041149339706 51.71673331584441),5.659041149339706,51.71673331584441,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::landerd,Landerd,,municipality_polygon
0809,Loon op Zand,tcm:106-353597-1024,4,/regioinformatie/gemeente/loon-op-zand/,loon op zand,POINT (5.047493286399592 51.64056531969895),5.047493286399592,51.64056531969895,Loon op Zand,Noord-Brabant,,3,0,0,0,0,0,0,0,0,0,0,0,1,1,Onbekend | Karper,False,municipality::loon-op-zand,Loon op Zand,Noord-Brabant,municipality_polygon
1671,Maasdonk,tcm:106-353598-1024,4,,maasdonk,POINT (5.451684642808415 51.7299225293818),5.451684642808415,51.7299225293818,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::maasdonk,Maasdonk,,municipality_polygon
0815,Mill en Sint Hubert,tcm:106-353599-1024,4,/regioinformatie/gemeente/mill-en-st-hubert/,mill en sint hubert,POINT (5.768051713579757 51.68584942618659),5.768051713579757,51.68584942618659,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::mill-en-sint-hubert,Mill en Sint Hubert,,municipality_polygon
1709,Moerdijk,tcm:106-353600-1024,4,/regioinformatie/gemeente/moerdijk/,moerdijk,POINT (4.535250866108807 51.66266619522171),4.535250866108807,51.66266619522171,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::moerdijk,Moerdijk,,municipality_polygon
0820,"Nuenen, Gerwen en Nederwetten",tcm:106-353601-1024,4,/regioinformatie/gemeente/nuenen-ca/,nuenen gerwen en nederwetten,POINT (5.549453344003241 51.478478193307076),5.549453344003241,51.478478193307076,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::nuenen-gerwen-en-nederwetten,"Nuenen, Gerwen en Nederwetten",,municipality_polygon
0823,Oirschot,tcm:106-353602-1024,4,/regioinformatie/gemeente/oirschot/,oirschot,POINT (5.2898319496185655 51.492632268748146),5.2898319496185655,51.492632268748146,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::oirschot,Oirschot,,municipality_polygon
0824,Oisterwijk,tcm:106-353603-1024,4,/regioinformatie/gemeente/oisterwijk/,oisterwijk,POINT (5.197633637278868 51.55203600977901),5.197633637278868,51.55203600977901,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::oisterwijk,Oisterwijk,,municipality_polygon
0826,Oosterhout,tcm:106-353604-1024,4,/regioinformatie/gemeente/oosterhout/,oosterhout,POINT (4.863905754299803 51.637833863251366),4.863905754299803,51.637833863251366,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::oosterhout,Oosterhout,,municipality_polygon
0828,Oss,tcm:106-353605-1024,4,/regioinformatie/gemeente/oss/,oss,POINT (5.530527875878513 51.783936252867925),5.530527875878513,51.783936252867925,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::oss,Oss,,municipality_polygon
1667,Reusel-De Mierden,tcm:106-353606-1024,4,/regioinformatie/gemeente/reusel-de-mierden/,reusel de mierden,POINT (5.147924373081938 51.37809553745194),5.147924373081938,51.37809553745194,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::reusel-de-mierden,Reusel-De Mierden,,municipality_polygon
1674,Roosendaal,tcm:106-353607-1024,4,/regioinformatie/gemeente/roosendaal/,roosendaal,POINT (4.424439047055572 51.51309800651006),4.424439047055572,51.51309800651006,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::roosendaal,Roosendaal,,municipality_polygon
0840,Rucphen,tcm:106-353608-1024,4,/regioinformatie/gemeente/rucphen/,rucphen,POINT (4.558616760431182 51.52271255789304),4.558616760431182,51.52271255789304,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::rucphen,Rucphen,,municipality_polygon
0844,Schijndel,tcm:106-353609-1024,4,/regioinformatie/gemeente/schijndel/,schijndel,POINT (5.436461549742861 51.62202775709445),5.436461549742861,51.62202775709445,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::schijndel,Schijndel,,municipality_polygon
0796,'s-Hertogenbosch,tcm:106-353592-1024,4,/regioinformatie/gemeente/s-hertogenbosch/,s hertogenbosch,POINT (5.325137259229141 51.714935056579435),5.325137259229141,51.714935056579435,'s-Hertogenbosch,Noord-Brabant,,5,0,0,0,0,0,0,0,0,0,0,0,0,1,Onbekend | Roofvis,False,municipality::s-hertogenbosch,'s-Hertogenbosch,Noord-Brabant,municipality_polygon
1702,Sint Anthonis,tcm:106-353610-1024,4,/regioinformatie/gemeente/sint-anthonis/,sint anthonis,POINT (5.842122549209004 51.61735287710378),5.842122549209004,51.61735287710378,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::sint-anthonis,Sint Anthonis,,municipality_polygon
0845,Sint-Michielsgestel,tcm:106-353611-1024,4,/regioinformatie/gemeente/sint-michielsgestel/,sint michielsgestel,POINT (5.378079976018922 51.65687766835518),5.378079976018922,51.65687766835518,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::sint-michielsgestel,Sint-Michielsgestel,,municipality_polygon
0846,Sint-Oedenrode,tcm:106-353612-1024,4,/regioinformatie/gemeente/sint-oedenrode/,sint oedenrode,POINT (5.468653396194068 51.56373727655191),5.468653396194068,51.56373727655191,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::sint-oedenrode,Sint-Oedenrode,,municipality_polygon
0847,Someren,tcm:106-353613-1024,4,/regioinformatie/gemeente/someren/,someren,POINT (5.69134076940004 51.37878390966223),5.69134076940004,51.37878390966223,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::someren,Someren,,municipality_polygon
0848,Son en Breugel,tcm:106-353614-1024,4,/regioinformatie/gemeente/son-en-breugel/,son en breugel,POINT (5.4826050353047835 51.51640650152942),5.4826050353047835,51.51640650152942,Son en Breugel,Noord-Brabant,,12,0,0,0,0,0,0,0,0,0,0,0,0,1,Onbekend,False,municipality::son-en-breugel,Son en Breugel,Noord-Brabant,municipality_polygon
0851,Steenbergen,tcm:106-353615-1024,4,/regioinformatie/gemeente/steenbergen/,steenbergen,POINT (4.3237521149886895 51.59983006400313),4.3237521149886895,51.59983006400313,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::steenbergen,Steenbergen,,municipality_polygon
0855,Tilburg,tcm:106-353616-1024,4,/regioinformatie/gemeente/tilburg/,tilburg,POINT (5.06842774271085 51.57960657952908),5.06842774271085,51.57960657952908,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::tilburg,Tilburg,,municipality_polygon
0856,Uden,tcm:106-353617-1024,4,/regioinformatie/gemeente/uden/,uden,POINT (5.651773240924615 51.65537642271865),5.651773240924615,51.65537642271865,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::uden,Uden,,municipality_polygon
0858,Valkenswaard,tcm:106-353618-1024,4,/regioinformatie/gemeente/valkenswaard/,valkenswaard,POINT (5.449245041575039 51.32386061271902),5.449245041575039,51.32386061271902,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::valkenswaard,Valkenswaard,,municipality_polygon
0860,Veghel,tcm:106-353619-1024,4,/regioinformatie/gemeente/veghel/,veghel,POINT (5.574057663478224 51.59999575989723),5.574057663478224,51.59999575989723,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::veghel,Veghel,,municipality_polygon
0861,Veldhoven,tcm:106-353620-1024,4,/regioinformatie/gemeente/veldhoven/,veldhoven,POINT (5.383152559982227 51.41188142636931),5.383152559982227,51.41188142636931,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::veldhoven,Veldhoven,,municipality_polygon
0865,Vught,tcm:106-353621-1024,4,/regioinformatie/gemeente/vught/,vught,POINT (5.2685687949638105 51.65536509970756),5.2685687949638105,51.65536509970756,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::vught,Vught,,municipality_polygon
0866,Waalre,tcm:106-353622-1024,4,/regioinformatie/gemeente/waalre/,waalre,POINT (5.464866215519092 51.38735372525106),5.464866215519092,51.38735372525106,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::waalre,Waalre,,municipality_polygon
0867,Waalwijk,tcm:106-353623-1024,4,/regioinformatie/gemeente/waalwijk/,waalwijk,POINT (5.012087470554624 51.692311024495325),5.012087470554624,51.692311024495325,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::waalwijk,Waalwijk,,municipality_polygon
0870,Werkendam,tcm:106-353624-1024,4,/regioinformatie/gemeente/werkendam/,werkendam,POINT (4.873078746579459 51.766929727888716),4.873078746579459,51.766929727888716,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::werkendam,Werkendam,,municipality_polygon
0873,Woensdrecht,tcm:106-353625-1024,4,/regioinformatie/gemeente/woensdrecht/,woensdrecht,POINT (4.3422952442431475 51.40832324662454),4.3422952442431475,51.40832324662454,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::woensdrecht,Woensdrecht,,municipality_polygon
0874,Woudrichem,tcm:106-353626-1024,4,/regioinformatie/gemeente/woudrichem/,woudrichem,POINT (4.994915878450344 51.782664163913594),4.994915878450344,51.782664163913594,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::woudrichem,Woudrichem,,municipality_polygon
0879,Zundert,tcm:106-353627-1024,4,/regioinformatie/gemeente/zundert/,zundert,POINT (4.642539662697222 51.47977880054888),4.642539662697222,51.47977880054888,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::zundert,Zundert,,municipality_polygon
0358,Aalsmeer,tcm:106-353629-1024,4,/regioinformatie/gemeente/aalsmeer/,aalsmeer,POINT (4.755263986267576 52.25776344691345),4.755263986267576,52.25776344691345,Aalsmeer,Noord-Holland,midwest-west,16,0,16,0,0,16,0,0,0,0,0,16,1,1,Roofvis | Onbekend,True,municipality::aalsmeer,Aalsmeer,Noord-Holland,municipality_polygon
0361,Alkmaar,tcm:106-353630-1024,4,/regioinformatie/gemeente/alkmaar/,alkmaar,POINT (4.803280296068833 52.60173766119733),4.803280296068833,52.60173766119733,Alkmaar,Noord-Holland,,16,0,16,0,0,15,0,0,15,0,0,15,1,2,Onbekend | Roofvis,False,municipality::alkmaar,Alkmaar,Noord-Holland,municipality_polygon
0362,Amstelveen,tcm:106-353631-1024,4,/regioinformatie/gemeente/amstelveen/,amstelveen,POINT (4.851315487050379 52.28929547451238),4.851315487050379,52.28929547451238,Amstelveen,Noord-Holland,midwest-west,30,0,30,0,0,0,0,0,0,0,0,0,0,4,Onbekend | Roofvis | Karper,True,municipality::amstelveen,Amstelveen,Noord-Holland,municipality_polygon
0363,Amsterdam,tcm:106-353632-1024,4,/regioinformatie/gemeente/amsterdam/,amsterdam,POINT (4.90451071311385 52.37343410058806),4.90451071311385,52.37343410058806,,,midwest-west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,True,municipality::amsterdam,Amsterdam,,municipality_polygon
0370,Beemster,tcm:106-353633-1024,4,/regioinformatie/gemeente/beemster/,beemster,POINT (4.916959828612235 52.557592101349634),4.916959828612235,52.557592101349634,Beemster,Noord-Holland,,7,0,7,0,0,0,0,0,0,0,0,0,0,3,Onbekend,False,municipality::beemster,Beemster,Noord-Holland,municipality_polygon
0373,Bergen (NH),tcm:106-353634-1024,4,/regioinformatie/gemeente/bergen-nh/,bergen,POINT (4.661142969287827 52.66314490786992),4.661142969287827,52.66314490786992,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::bergen,Bergen (NH),,municipality_polygon
0375,Beverwijk,tcm:106-353635-1024,4,/regioinformatie/gemeente/beverwijk/,beverwijk,POINT (4.648622340929313 52.48488328404904),4.648622340929313,52.48488328404904,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::beverwijk,Beverwijk,,municipality_polygon
0376,Blaricum,tcm:106-353636-1024,4,/regioinformatie/gemeente/blaricum/,blaricum,POINT (5.273814135065724 52.28277377578142),5.273814135065724,52.28277377578142,,,midwest-west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,True,municipality::blaricum,Blaricum,,municipality_polygon
0377,Bloemendaal,tcm:106-353637-1024,4,/regioinformatie/gemeente/bloemendaal/,bloemendaal,POINT (4.581758278851521 52.385540287141104),4.581758278851521,52.385540287141104,Bloemendaal,Noord-Holland,midwest-west,6,0,6,0,0,6,0,0,6,0,0,0,2,1,Onbekend | Roofvis,True,municipality::bloemendaal,Bloemendaal,Noord-Holland,municipality_polygon
0381,Bussum,tcm:106-353638-1024,4,/regioinformatie/gemeente/bussum/,bussum,POINT (5.164705244374123 52.27006068585438),5.164705244374123,52.27006068585438,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::bussum,Bussum,,municipality_polygon
0383,Castricum,tcm:106-353639-1024,4,/regioinformatie/gemeente/castricum/,castricum,POINT (4.675471096778614 52.556610867534914),4.675471096778614,52.556610867534914,Castricum,Noord-Holland,,21,0,21,0,0,0,0,0,0,0,0,0,3,3,Onbekend | Karper,False,municipality::castricum,Castricum,Noord-Holland,municipality_polygon
0400,Den Helder,tcm:106-353640-1024,4,/regioinformatie/gemeente/den-helder/,den helder,POINT (4.785282031535409 52.93999303605567),4.785282031535409,52.93999303605567,Den Helder,Noord-Holland,,66,0,66,0,0,11,0,0,11,0,11,0,1,4,Onbekend | Roofvis,False,municipality::den-helder,Den Helder,Noord-Holland,municipality_polygon
0384,Diemen,tcm:106-353641-1024,4,/regioinformatie/gemeente/diemen/,diemen,POINT (4.990447541053948 52.33724063222618),4.990447541053948,52.33724063222618,,,midwest-west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,True,municipality::diemen,Diemen,,municipality_polygon
0498,Drechterland,tcm:106-353642-1024,4,/regioinformatie/gemeente/drechterland/,drechterland,POINT (5.173320336715026 52.657081766017455),5.173320336715026,52.657081766017455,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::drechterland,Drechterland,,municipality_polygon
0385,Edam-Volendam,tcm:106-353643-1024,4,/regioinformatie/gemeente/edam-volendam/,edam volendam,POINT (5.057096955760901 52.50676279780106),5.057096955760901,52.50676279780106,Edam-Volendam,Noord-Holland,,3,0,3,0,0,0,0,0,0,0,0,0,2,1,Onbekend,False,municipality::edam-volendam,Edam-Volendam,Noord-Holland,municipality_polygon
0388,Enkhuizen,tcm:106-353644-1024,4,/regioinformatie/gemeente/enkhuizen/,enkhuizen,POINT (5.303308291656959 52.75498934065443),5.303308291656959,52.75498934065443,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::enkhuizen,Enkhuizen,,municipality_polygon
0392,Haarlem,tcm:106-353646-1024,4,/regioinformatie/gemeente/haarlem/,haarlem,POINT (4.647607159834112 52.383477288167036),4.647607159834112,52.383477288167036,Haarlem,Noord-Holland,midwest-west,29,0,29,0,0,29,0,29,0,0,0,0,1,1,Onbekend,True,municipality::haarlem,Haarlem,Noord-Holland,municipality_polygon
0393,Haarlemmerliede en Spaarnwoude,tcm:106-353647-1024,4,/regioinformatie/gemeente/haarlemmerliede-en-spaarnwoude/,haarlemmerliede en spaarnwoude,POINT (4.712449422640119 52.40291928002495),4.712449422640119,52.40291928002495,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::haarlemmerliede-en-spaarnwoude,Haarlemmerliede en Spaarnwoude,,municipality_polygon
0394,Haarlemmermeer,tcm:106-353648-1024,4,/regioinformatie/gemeente/haarlemmermeer/,haarlemmermeer,POINT (4.683466458738036 52.29707006996479),4.683466458738036,52.29707006996479,,,midwest-west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,True,municipality::haarlemmermeer,Haarlemmermeer,,municipality_polygon
0396,Heemskerk,tcm:106-353649-1024,4,/regioinformatie/gemeente/heemskerk/,heemskerk,POINT (4.640445083348473 52.51249244243712),4.640445083348473,52.51249244243712,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::heemskerk,Heemskerk,,municipality_polygon
0397,Heemstede,tcm:106-353650-1024,4,/regioinformatie/gemeente/heemstede/,heemstede,POINT (4.615779635124933 52.34473927525748),4.615779635124933,52.34473927525748,,,midwest-west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,True,municipality::heemstede,Heemstede,,municipality_polygon
0398,Heerhugowaard,tcm:106-353651-1024,4,/regioinformatie/gemeente/heerhugowaard/,heerhugowaard,POINT (4.844405691931658 52.67606575721306),4.844405691931658,52.67606575721306,Heerhugowaard,Noord-Holland,,21,0,21,0,0,0,0,0,0,0,0,0,0,3,Onbekend | Roofvis,False,municipality::heerhugowaard,Heerhugowaard,Noord-Holland,municipality_polygon
0399,Heiloo,tcm:106-353652-1024,4,/regioinformatie/gemeente/heiloo/,heiloo,POINT (4.708550395955084 52.59982544506467),4.708550395955084,52.59982544506467,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::heiloo,Heiloo,,municipality_polygon
0402,Hilversum,tcm:106-353653-1024,4,/regioinformatie/gemeente/hilversum/,hilversum,POINT (5.167923993466763 52.22307253114134),5.167923993466763,52.22307253114134,Hilversum,Noord-Holland,midwest-west,7,0,7,0,0,0,0,0,0,0,0,0,1,1,Roofvis | Onbekend,True,municipality::hilversum,Hilversum,Noord-Holland,municipality_polygon
1911,Hollands Kroon,tcm:106-353654-1024,4,/regioinformatie/gemeente/hollands-kroon/,hollands kroon,POINT (4.992815245440219 52.885762526862585),4.992815245440219,52.885762526862585,Hollands Kroon,Noord-Holland,,32,0,0,0,0,0,0,0,0,0,0,0,0,5,Onbekend | Karper | Roofvis,False,municipality::hollands-kroon,Hollands Kroon,Noord-Holland,municipality_polygon
0405,Hoorn,tcm:106-353655-1024,4,/regioinformatie/gemeente/hoorn/,hoorn,POINT (5.072027323695148 52.629847153861405),5.072027323695148,52.629847153861405,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::hoorn,Hoorn,,municipality_polygon
0406,Huizen,tcm:106-353656-1024,4,/regioinformatie/gemeente/huizen/,huizen,POINT (5.2419938163814 52.29856075426167),5.2419938163814,52.29856075426167,,,midwest-west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,True,municipality::huizen,Huizen,,municipality_polygon
1598,Koggenland,tcm:106-353657-1024,4,/regioinformatie/gemeente/koggenland/,koggenland,POINT (4.9488832491517725 52.64435838769927),4.9488832491517725,52.64435838769927,Koggenland,Noord-Holland,,23,0,23,0,0,0,0,0,0,0,0,0,4,5,Roofvis | Onbekend,False,municipality::koggenland,Koggenland,Noord-Holland,municipality_polygon
0415,Landsmeer,tcm:106-353658-1024,4,/regioinformatie/gemeente/landsmeer/,landsmeer,POINT (4.924372239034491 52.45071877979595),4.924372239034491,52.45071877979595,Landsmeer,Noord-Holland,,4,0,4,0,0,0,0,0,0,0,0,0,0,1,Onbekend,False,municipality::landsmeer,Landsmeer,Noord-Holland,municipality_polygon
0416,Langedijk,tcm:106-353659-1024,4,/regioinformatie/gemeente/langedijk/,langedijk,POINT (4.789267140170167 52.6913555144394),4.789267140170167,52.6913555144394,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::langedijk,Langedijk,,municipality_polygon
0417,Laren,tcm:106-353660-1024,4,/regioinformatie/gemeente/laren/,laren,POINT (5.21705859736427 52.24709399779295),5.21705859736427,52.24709399779295,,,midwest-west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,True,municipality::laren,Laren,,municipality_polygon
0420,Medemblik,tcm:106-353661-1024,4,/regioinformatie/gemeente/medemblik/,medemblik,POINT (5.144016870292442 52.77017142607059),5.144016870292442,52.77017142607059,Medemblik,Noord-Holland,,5,0,5,0,0,0,0,0,0,0,0,0,2,2,Onbekend,False,municipality::medemblik,Medemblik,Noord-Holland,municipality_polygon
0424,Muiden,tcm:106-353662-1024,4,/regioinformatie/gemeente/muiden/,muiden,POINT (5.073689100491791 52.342502685616644),5.073689100491791,52.342502685616644,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::muiden,Muiden,,municipality_polygon
0425,Naarden,tcm:106-353663-1024,4,/regioinformatie/gemeente/naarden/,naarden,POINT (5.161907988369668 52.30296231151545),5.161907988369668,52.30296231151545,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::naarden,Naarden,,municipality_polygon
0431,Oostzaan,tcm:106-353664-1024,4,/regioinformatie/gemeente/oostzaan/,oostzaan,POINT (4.876065265582944 52.451730211099466),4.876065265582944,52.451730211099466,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::oostzaan,Oostzaan,,municipality_polygon
0432,Opmeer,tcm:106-353665-1024,4,/regioinformatie/gemeente/opmeer/,opmeer,POINT (4.953378015426334 52.71531661695432),4.953378015426334,52.71531661695432,Opmeer,Noord-Holland,,6,0,6,0,0,0,0,0,0,0,0,0,3,2,Roofvis | Onbekend,False,municipality::opmeer,Opmeer,Noord-Holland,municipality_polygon
0437,Ouder-Amstel,tcm:106-353666-1024,4,/regioinformatie/gemeente/ouder-amstel/,ouder amstel,POINT (4.913409939197742 52.28931893371782),4.913409939197742,52.28931893371782,,,midwest-west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,True,municipality::ouder-amstel,Ouder-Amstel,,municipality_polygon
0439,Purmerend,tcm:106-353667-1024,4,/regioinformatie/gemeente/purmerend/,purmerend,POINT (4.970983601876421 52.50217018055605),4.970983601876421,52.50217018055605,Purmerend,Noord-Holland,,5,0,5,0,0,0,0,0,0,0,0,0,1,2,Onbekend | Roofvis,False,municipality::purmerend,Purmerend,Noord-Holland,municipality_polygon
0441,Schagen,tcm:106-353668-1024,4,/regioinformatie/gemeente/schagen/,schagen,POINT (4.742251933112073 52.78742326370605),4.742251933112073,52.78742326370605,Schagen,Noord-Holland,,35,0,35,0,0,0,0,0,0,0,0,0,5,3,Onbekend | Karper | Roofvis,False,municipality::schagen,Schagen,Noord-Holland,municipality_polygon
0532,Stede Broec,tcm:106-353670-1024,4,/regioinformatie/gemeente/stede-broec/,stede broec,POINT (5.226614280734706 52.70002813958928),5.226614280734706,52.70002813958928,Stede Broec,Noord-Holland,,31,0,31,0,0,0,0,0,0,0,0,0,0,4,Onbekend | Karper | Roofvis,False,municipality::stede-broec,Stede Broec,Noord-Holland,municipality_polygon
0448,Texel,tcm:106-353671-1024,4,/regioinformatie/gemeente/texel/,texel,POINT (4.873788722498192 53.0791176931018),4.873788722498192,53.0791176931018,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::texel,Texel,,municipality_polygon
0450,Uitgeest,tcm:106-353672-1024,4,/regioinformatie/gemeente/uitgeest/,uitgeest,POINT (4.728590570950896 52.5232226797032),4.728590570950896,52.5232226797032,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::uitgeest,Uitgeest,,municipality_polygon
