mapbox_feature_id_v8,pc4,Plaatsnaam,Gemeente,Provincie,buurt_count,wijk_preview,linked_water_count,midwest_focus_v8,midwest_subregion_v8,map_lat_v8,map_lon_v8,map_point_method_v8,map_title_v8,map_subtitle_v8,layer_type_v8,search_text_v8
place::5232::s-hertogenbosch,5232,s-Hertogenbosch,s-Hertogenbosch,Noord-Brabant,1,De Herven,,False,,51.734130146855705,5.320705723458567,township_centroid_jitter,s-Hertogenbosch (5232),s-Hertogenbosch · Noord-Brabant,place_point,s-Hertogenbosch | s-Hertogenbosch | 5232
place::5233::s-hertogenbosch,5233,s-Hertogenbosch,s-Hertogenbosch,Noord-Brabant,1,"De Donk, De Haren, De Rompert, De Slagen, De Morgen, De Reit, kantorenpark Soetelieve-Noord (=rangtelwoord in straatnaam)",,False,,51.701099001659486,5.321942954257458,township_centroid_jitter,s-Hertogenbosch (5233),s-Hertogenbosch · Noord-Brabant,place_point,s-Hertogenbosch | s-Hertogenbosch | 5233
place::5234::s-hertogenbosch,5234,s-Hertogenbosch,s-Hertogenbosch,Noord-Brabant,1,"Noorderplas (=edelmetalenwijk), bedrijventerrein Maasindustrie",,False,,51.72040465737987,5.308303558890717,township_centroid_jitter,s-Hertogenbosch (5234),s-Hertogenbosch · Noord-Brabant,place_point,s-Hertogenbosch | s-Hertogenbosch | 5234
place::5235::s-hertogenbosch,5235,s-Hertogenbosch,s-Hertogenbosch,Noord-Brabant,2,"Maasdal, Maasstroom, Oud Empel",,False,,51.69730828495584,5.322659978032052,township_centroid_jitter,s-Hertogenbosch (5235),s-Hertogenbosch · Noord-Brabant,place_point,s-Hertogenbosch | s-Hertogenbosch | 5235
place::5236::s-hertogenbosch,5236,s-Hertogenbosch,s-Hertogenbosch,Noord-Brabant,3,Empel,,False,,51.724747502224396,5.3315095359388165,township_centroid_jitter,s-Hertogenbosch (5236),s-Hertogenbosch · Noord-Brabant,place_point,s-Hertogenbosch | s-Hertogenbosch | 5236
place::5237::s-hertogenbosch,5237,s-Hertogenbosch,s-Hertogenbosch,Noord-Brabant,1,"Maasvallei, Maasoever, Maaspoort",,False,,51.731907595772505,5.327221225001369,township_centroid_jitter,s-Hertogenbosch (5237),s-Hertogenbosch · Noord-Brabant,place_point,s-Hertogenbosch | s-Hertogenbosch | 5237
place::1431::aalsmeer,1431,Aalsmeer,Aalsmeer,Noord-Holland,2,Aalsmeer-centrum,1.0,True,midwest-west,52.25640267,4.760174733,linked_water_average,Aalsmeer (1431),Aalsmeer · Noord-Holland,place_point,Aalsmeer | Aalsmeer | 1431
place::1432::aalsmeer,1432,Aalsmeer,Aalsmeer,Noord-Holland,2,Oosteinde en Oranjewijk,,True,midwest-west,52.26742933207606,4.767635755099202,township_centroid_jitter,Aalsmeer (1432),Aalsmeer · Noord-Holland,place_point,Aalsmeer | Aalsmeer | 1432
place::1433::kudelstaart,1433,Kudelstaart,Aalsmeer,Noord-Holland,2,,,True,midwest-west,52.24397486468031,4.741475404034438,township_centroid_jitter,Kudelstaart (1433),Aalsmeer · Noord-Holland,place_point,Kudelstaart | Aalsmeer | 1433
place::1811::alkmaar,1811,Alkmaar,Alkmaar,Noord-Holland,1,centrum,2.0,False,,52.64124816,4.753094694,linked_water_average,Alkmaar (1811),Alkmaar · Noord-Holland,place_point,Alkmaar | Alkmaar | 1811
place::1812::alkmaar,1812,Alkmaar,Alkmaar,Noord-Holland,1,,,False,,52.58940132984541,4.807051891059757,township_centroid_jitter,Alkmaar (1812),Alkmaar · Noord-Holland,place_point,Alkmaar | Alkmaar | 1812
place::1813::alkmaar,1813,Alkmaar,Alkmaar,Noord-Holland,1,Overdie,,False,,52.60043032505612,4.788337375597457,township_centroid_jitter,Alkmaar (1813),Alkmaar · Noord-Holland,place_point,Alkmaar | Alkmaar | 1813
place::1814::alkmaar,1814,Alkmaar,Alkmaar,Noord-Holland,1,Kooimeer,,False,,52.61287812899966,4.795479656534459,township_centroid_jitter,Alkmaar (1814),Alkmaar · Noord-Holland,place_point,Alkmaar | Alkmaar | 1814
place::1815::alkmaar,1815,Alkmaar,Alkmaar,Noord-Holland,1,Westerhout,,False,,52.591183854768474,4.788207898453916,township_centroid_jitter,Alkmaar (1815),Alkmaar · Noord-Holland,place_point,Alkmaar | Alkmaar | 1815
place::1816::alkmaar,1816,Alkmaar,Alkmaar,Noord-Holland,1,De Hoef,,False,,52.61051390561676,4.795096315748084,township_centroid_jitter,Alkmaar (1816),Alkmaar · Noord-Holland,place_point,Alkmaar | Alkmaar | 1816
place::1817::alkmaar,1817,Alkmaar,Alkmaar,Noord-Holland,1,Bergermeer,,False,,52.59243766119733,4.819388368579224,township_centroid_jitter,Alkmaar (1817),Alkmaar · Noord-Holland,place_point,Alkmaar | Alkmaar | 1817
place::1821::alkmaar,1821,Alkmaar,Alkmaar,Noord-Holland,1,industrieterrein Oudorp,,False,,52.58870514752599,4.7969239144403915,township_centroid_jitter,Alkmaar (1821),Alkmaar · Noord-Holland,place_point,Alkmaar | Alkmaar | 1821
place::1822::alkmaar,1822,Alkmaar,Alkmaar,Noord-Holland,2,"Vroonermeer, bedrijventerrein Beverkoog",,False,,52.584544181489385,4.807887275071658,township_centroid_jitter,Alkmaar (1822),Alkmaar · Noord-Holland,place_point,Alkmaar | Alkmaar | 1822
place::1823::alkmaar,1823,Alkmaar,Alkmaar,Noord-Holland,1,Oudorperpolder,,False,,52.588687510652335,4.802138555838839,township_centroid_jitter,Alkmaar (1823),Alkmaar · Noord-Holland,place_point,Alkmaar | Alkmaar | 1823
place::1824::alkmaar,1824,Alkmaar,Alkmaar,Noord-Holland,1,Huiswaard,,False,,52.612077182446384,4.794292287371664,township_centroid_jitter,Alkmaar (1824),Alkmaar · Noord-Holland,place_point,Alkmaar | Alkmaar | 1824
place::1825::alkmaar,1825,Alkmaar,Alkmaar,Noord-Holland,1,t Rak zuid,,False,,52.61423004653507,4.802844052360052,township_centroid_jitter,Alkmaar (1825),Alkmaar · Noord-Holland,place_point,Alkmaar | Alkmaar | 1825
place::1826::alkmaar,1826,Alkmaar,Alkmaar,Noord-Holland,1,De Horn zuid + De Mare,,False,,52.61844289760369,4.794020432322128,township_centroid_jitter,Alkmaar (1826),Alkmaar · Noord-Holland,place_point,Alkmaar | Alkmaar | 1826
place::1827::alkmaar,1827,Alkmaar,Alkmaar,Noord-Holland,1,Daalmeer,,False,,52.61099380277682,4.814311336049747,township_centroid_jitter,Alkmaar (1827),Alkmaar · Noord-Holland,place_point,Alkmaar | Alkmaar | 1827
place::1483::de-rijp,1483,De Rijp,Alkmaar,Noord-Holland,1,,,False,,52.59431879149807,4.791407622722644,township_centroid_jitter,De Rijp (1483),Alkmaar · Noord-Holland,place_point,De Rijp | Alkmaar | 1483
place::1844::driehuizen,1844,Driehuizen,Alkmaar,Noord-Holland,1,,,False,,52.589154929059426,4.803939729117494,township_centroid_jitter,Driehuizen (1844),Alkmaar · Noord-Holland,place_point,Driehuizen | Alkmaar | 1844
place::1484::graft,1484,Graft,Alkmaar,Noord-Holland,1,,,False,,52.61420842701183,4.796080296068833,township_centroid_jitter,Graft (1484),Alkmaar · Noord-Holland,place_point,Graft | Alkmaar | 1484
place::1843::grootschermer,1843,Grootschermer,Alkmaar,Noord-Holland,1,,,False,,52.593071524863944,4.814780647413515,township_centroid_jitter,Grootschermer (1843),Alkmaar · Noord-Holland,place_point,Grootschermer | Alkmaar | 1843
place::1831::koedijk,1831,Koedijk,Alkmaar,Noord-Holland,1,ten zuiden van Nauertogt met deel van woonwijk De Weijdt,,False,,52.6125979165895,4.797505795846567,township_centroid_jitter,Koedijk (1831),Alkmaar · Noord-Holland,place_point,Koedijk | Alkmaar | 1831
place::1536::markenbinnen,1536,Markenbinnen,Alkmaar,Noord-Holland,1,,,False,,52.585199850745425,4.811346325169753,township_centroid_jitter,Markenbinnen (1536),Alkmaar · Noord-Holland,place_point,Markenbinnen | Alkmaar | 1536
place::1485::noordeinde,1485,Noordeinde,Alkmaar,Noord-Holland,1,,,False,,52.61588171769585,4.814733927185941,township_centroid_jitter,Noordeinde (1485),Alkmaar · Noord-Holland,place_point,Noordeinde | Alkmaar | 1485
place::1487::oost-graftdijk,1487,Oost-Graftdijk,Alkmaar,Noord-Holland,1,,,False,,52.60801740824566,4.811318005755622,township_centroid_jitter,Oost-Graftdijk (1487),Alkmaar · Noord-Holland,place_point,Oost-Graftdijk | Alkmaar | 1487
place::1842::oterleek,1842,Oterleek,Alkmaar,Noord-Holland,1,,,False,,52.6011548396024,4.7865904692576144,township_centroid_jitter,Oterleek (1842),Alkmaar · Noord-Holland,place_point,Oterleek | Alkmaar | 1842
place::1829::oudorp,1829,Oudorp,Alkmaar,Noord-Holland,1,,,False,,52.587322708215076,4.815811023522552,township_centroid_jitter,Oudorp (1829),Alkmaar · Noord-Holland,place_point,Oudorp | Alkmaar | 1829
place::1636::schermerhorn,1636,Schermerhorn,Alkmaar,Noord-Holland,2,,,False,,52.58782967242037,4.794589620135409,township_centroid_jitter,Schermerhorn (1636),Alkmaar · Noord-Holland,place_point,Schermerhorn | Alkmaar | 1636
place::1488::starnmeer,1488,Starnmeer,Alkmaar,Noord-Holland,1,,,False,,52.6051932599329,4.822877970353776,township_centroid_jitter,Starnmeer (1488),Alkmaar · Noord-Holland,place_point,Starnmeer | Alkmaar | 1488
place::1841::stompetoren,1841,Stompetoren,Alkmaar,Noord-Holland,1,,,False,,52.61148766119733,4.82016779144263,township_centroid_jitter,Stompetoren (1841),Alkmaar · Noord-Holland,place_point,Stompetoren | Alkmaar | 1841
place::1646::ursem-gem-s,1646,Ursem gem. S,Alkmaar,Noord-Holland,1,buitengebied ten westen van Drechterlandsedijk/Molendijk,,False,,52.59141634543929,4.810507359166857,township_centroid_jitter,Ursem gem. S (1646),Alkmaar · Noord-Holland,place_point,Ursem gem. S | Alkmaar | 1646
place::1486::westgraftdijk,1486,Westgraftdijk,Alkmaar,Noord-Holland,1,,,False,,52.60149856322914,4.816978209492476,township_centroid_jitter,Westgraftdijk (1486),Alkmaar · Noord-Holland,place_point,Westgraftdijk | Alkmaar | 1486
place::1846::zuidschermer,1846,Zuidschermer,Alkmaar,Noord-Holland,1,zuidoostelijk deel,,False,,52.59273863466172,4.8140049182724995,township_centroid_jitter,Zuidschermer (1846),Alkmaar · Noord-Holland,place_point,Zuidschermer | Alkmaar | 1846
place::1847::zuidschermer,1847,Zuidschermer,Alkmaar,Noord-Holland,1,noordwestelijk deel,,False,,52.59232432733,4.809162399901822,township_centroid_jitter,Zuidschermer (1847),Alkmaar · Noord-Holland,place_point,Zuidschermer | Alkmaar | 1847
place::1181::amstelveen,1181,Amstelveen,Amstelveen,Noord-Holland,1,Amstelveen noordwest (Elsrijk),,True,midwest-west,52.30245117120338,4.84652720504382,township_centroid_jitter,Amstelveen (1181),Amstelveen · Noord-Holland,place_point,Amstelveen | Amstelveen | 1181
place::1182::amstelveen,1182,Amstelveen,Amstelveen,Noord-Holland,1,Amsterdamse Bos,,True,midwest-west,52.272937302432105,4.84600039474713,township_centroid_jitter,Amstelveen (1182),Amstelveen · Noord-Holland,place_point,Amstelveen | Amstelveen | 1182
place::1183::amstelveen,1183,Amstelveen,Amstelveen,Noord-Holland,1,Amstelveen noordoost,,True,midwest-west,52.28631328312421,4.841561178539556,township_centroid_jitter,Amstelveen (1183),Amstelveen · Noord-Holland,place_point,Amstelveen | Amstelveen | 1183
place::1184::amstelveen,1184,Amstelveen,Amstelveen,Noord-Holland,1,straten Amstelzijde en Amsteldijk-Noord en -Zuid aan de westoever,,True,midwest-west,52.28949617718641,4.839817238556081,township_centroid_jitter,Amstelveen (1184),Amstelveen · Noord-Holland,place_point,Amstelveen | Amstelveen | 1184
place::1185::amstelveen,1185,Amstelveen,Amstelveen,Noord-Holland,1,Amstelveen zuidwest (Keizer Karelpark),,True,midwest-west,52.280107396803054,4.839969156013107,township_centroid_jitter,Amstelveen (1185),Amstelveen · Noord-Holland,place_point,Amstelveen | Amstelveen | 1185
place::1186::amstelveen,1186,Amstelveen,Amstelveen,Noord-Holland,1,Waardhuizen,,True,midwest-west,52.296241529158394,4.837683087230297,township_centroid_jitter,Amstelveen (1186),Amstelveen · Noord-Holland,place_point,Amstelveen | Amstelveen | 1186
place::1187::amstelveen,1187,Amstelveen,Amstelveen,Noord-Holland,1,"Bovenkerk, Westwijk",,True,midwest-west,52.27565140708101,4.858878517126222,township_centroid_jitter,Amstelveen (1187),Amstelveen · Noord-Holland,place_point,Amstelveen | Amstelveen | 1187
place::1188::amstelveen,1188,Amstelveen,Amstelveen,Noord-Holland,1,Middenhoven,,True,midwest-west,52.285738465021794,4.841542683794206,township_centroid_jitter,Amstelveen (1188),Amstelveen · Noord-Holland,place_point,Amstelveen | Amstelveen | 1188
place::1189::amstelveen,1189,Amstelveen,Amstelveen,Noord-Holland,1,,,True,midwest-west,52.2830414304112,4.840032892828281,township_centroid_jitter,Amstelveen (1189),Amstelveen · Noord-Holland,place_point,Amstelveen | Amstelveen | 1189
place::1011::amsterdam,1011,Amsterdam,Amsterdam,Noord-Holland,1,"centrum: Nieuwmarktbuurt, Uilenburg",,True,midwest-west,52.36826132105595,4.91511648286018,township_centroid_jitter,Amsterdam (1011),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1011
place::1012::amsterdam,1012,Amsterdam,Amsterdam,Noord-Holland,1,"centrum: oude binnenstad (omgeving Damrak, Rokin, Voor- en Achterburgwallen)",,True,midwest-west,52.38341140838736,4.909815741773331,township_centroid_jitter,Amsterdam (1012),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1012
place::1013::amsterdam,1013,Amsterdam,Amsterdam,Noord-Holland,1,"centrum: Westelijke Eilanden (=Prinseneiland, Bickerseiland, Realeneiland), omgeving Haarlemmerdijk en -straat, Vinkenstraat; STADSDEEL WEST: Spaarndammerbuurt, Houthavens",,True,midwest-west,52.3582020397435,4.892176033449273,township_centroid_jitter,Amsterdam (1013),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1013
place::1014::amsterdam,1014,Amsterdam,Amsterdam,Noord-Holland,1,Westpoort: Sloterdijk I: omgeving Transformatorweg,,True,midwest-west,52.3908184140726,4.898183340462325,township_centroid_jitter,Amsterdam (1014),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1014
place::1015::amsterdam,1015,Amsterdam,Amsterdam,Noord-Holland,1,"centrum: Jordaan-noord: omgeving Prinsen-, Herenstraat",,True,midwest-west,52.375980968335625,4.922632618771821,township_centroid_jitter,Amsterdam (1015),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1015
place::1016::amsterdam,1016,Amsterdam,Amsterdam,Noord-Holland,1,"centrum: Jordaan-zuid: omgeving Ree-, Harten-, Beren-, Wolvenstraat",,True,midwest-west,52.38024395808415,4.891145615251024,township_centroid_jitter,Amsterdam (1016),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1016
place::1017::amsterdam,1017,Amsterdam,Amsterdam,Noord-Holland,1,"centrum: omgeving Leidse-, Vijzel-, Utrechtsestraat",,True,midwest-west,52.36854242063562,4.886254714996986,township_centroid_jitter,Amsterdam (1017),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1017
place::1018::amsterdam,1018,Amsterdam,Amsterdam,Noord-Holland,1,"centrum: Plantage, Oostelijke Eilanden",,True,midwest-west,52.358421897421835,4.894761674387081,township_centroid_jitter,Amsterdam (1018),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1018
place::1019::amsterdam,1019,Amsterdam,Amsterdam,Noord-Holland,1,Oost: Zeeburg,,True,midwest-west,52.367556866215516,4.919821432108404,township_centroid_jitter,Amsterdam (1019),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1019
place::1021::amsterdam,1021,Amsterdam,Amsterdam,Noord-Holland,1,"Noord: omgeving Meeuwenlaan, Hamerkwartier",,True,midwest-west,52.36208758841954,4.906922488727336,township_centroid_jitter,Amsterdam (1021),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1021
place::1022::amsterdam,1022,Amsterdam,Amsterdam,Noord-Holland,1,"Noord: Nieuwendam omgeving Zamenhoffstraat, Elzenhagen",,True,midwest-west,52.38448247402107,4.892662783147619,township_centroid_jitter,Amsterdam (1022),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1022
place::1023::amsterdam,1023,Amsterdam,Amsterdam,Noord-Holland,2,Noord: Schellingwoude; Purmerweg,,True,midwest-west,52.36965750999635,4.893542697636898,township_centroid_jitter,Amsterdam (1023),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1023
place::1024::amsterdam,1024,Amsterdam,Amsterdam,Noord-Holland,1,Noord: Nieuwendam IJdoornlaan,,True,midwest-west,52.372833829244776,4.921700235338578,township_centroid_jitter,Amsterdam (1024),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1024
place::1025::amsterdam,1025,Amsterdam,Amsterdam,Noord-Holland,1,"Noord: Nieuwendam Waddenweg, Plan van Gool",,True,midwest-west,52.38307816831422,4.893416482284575,township_centroid_jitter,Amsterdam (1025),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1025
place::1026::amsterdam,1026,Amsterdam,Amsterdam,Noord-Holland,1,,,True,midwest-west,52.37343410058806,4.89201071311385,township_centroid_jitter,Amsterdam (1026),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1026
place::1027::amsterdam,1027,Amsterdam,Amsterdam,Noord-Holland,2,,,True,midwest-west,52.3683920805375,4.9136067580680995,township_centroid_jitter,Amsterdam (1027),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1027
place::1028::amsterdam,1028,Amsterdam,Amsterdam,Noord-Holland,2,,,True,midwest-west,52.382529572472805,4.890504914629162,township_centroid_jitter,Amsterdam (1028),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1028
place::1031::amsterdam,1031,Amsterdam,Amsterdam,Noord-Holland,1,"Noord: omgeving Van der Pekstraat, Distelweg, Gentiaanbuurt, Meidoornweg, Mosveld",,True,midwest-west,52.37434791039411,4.891442624055446,township_centroid_jitter,Amsterdam (1031),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1031
place::1032::amsterdam,1032,Amsterdam,Amsterdam,Noord-Holland,1,"Noord: Kamperfoelieweg, Papaverweg, Volewijck, Floradorp",,True,midwest-west,52.36602490064457,4.897355731898122,township_centroid_jitter,Amsterdam (1032),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1032
place::1033::amsterdam,1033,Amsterdam,Amsterdam,Noord-Holland,1,Noord: Tuindorp-Oostzaan- west en -midden,,True,midwest-west,52.38191280881579,4.890941943575347,township_centroid_jitter,Amsterdam (1033),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1033
place::1034::amsterdam,1034,Amsterdam,Amsterdam,Noord-Holland,1,Noord: Buiksloot,,True,midwest-west,52.371736188756344,4.916591983552497,township_centroid_jitter,Amsterdam (1034),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1034
place::1035::amsterdam,1035,Amsterdam,Amsterdam,Noord-Holland,1,"Noord: Oostzanerwerf, Kadoelen",,True,midwest-west,52.36601523088879,4.91638338646004,township_centroid_jitter,Amsterdam (1035),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1035
place::1036::amsterdam,1036,Amsterdam,Amsterdam,Noord-Holland,1,Noord: De Bongerd (in Tuindorp-Oostzaan-oost),,True,midwest-west,52.36310577790133,4.906895194289895,township_centroid_jitter,Amsterdam (1036),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1036
place::1037::amsterdam,1037,Amsterdam,Amsterdam,Noord-Holland,1,Noord: Zijkanaal-H-weg,,True,midwest-west,52.36336334338331,4.914235930300276,township_centroid_jitter,Amsterdam (1037),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1037
place::1041::amsterdam,1041,Amsterdam,Amsterdam,Noord-Holland,1,Westpoort: Jan van Riebeeckhaven,,True,midwest-west,52.361535138208595,4.895214224836432,township_centroid_jitter,Amsterdam (1041),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1041
place::1042::amsterdam,1042,Amsterdam,Amsterdam,Noord-Holland,1,Westpoort: Radarweg,,True,midwest-west,52.36458622104389,4.895966415157204,township_centroid_jitter,Amsterdam (1042),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1042
place::1043::amsterdam,1043,Amsterdam,Amsterdam,Noord-Holland,1,"Westpoort: Sloterdijkstation, Theemsweg, Radarweg",,True,midwest-west,52.37177589525863,4.914980209524158,township_centroid_jitter,Amsterdam (1043),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1043
place::1044::amsterdam,1044,Amsterdam,Amsterdam,Noord-Holland,1,Westpoort: Hornweg,,True,midwest-west,52.38352904586783,4.890093637134363,township_centroid_jitter,Amsterdam (1044),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1044
place::1045::amsterdam,1045,Amsterdam,Amsterdam,Noord-Holland,1,Westpoort: Amerikahavenweg,,True,midwest-west,52.39116636621409,4.906062085334758,township_centroid_jitter,Amsterdam (1045),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1045
place::1046::amsterdam,1046,Amsterdam,Amsterdam,Noord-Holland,1,"Westpoort: Sloterdijk III: Noordzeeweg, Abberdaan",,True,midwest-west,52.38483021524942,4.894604221776094,township_centroid_jitter,Amsterdam (1046),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1046
place::1047::amsterdam,1047,Amsterdam,Amsterdam,Noord-Holland,1,Westpoort: Amsterdam: Oceanenweg; Ruigoord: Bauduinlaan,,True,midwest-west,52.36251913875099,4.901586057904192,township_centroid_jitter,Amsterdam (1047),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1047
place::1051::amsterdam,1051,Amsterdam,Amsterdam,Noord-Holland,1,West: Staatsliedenbuurt,,True,midwest-west,52.38494188443523,4.908249818745786,township_centroid_jitter,Amsterdam (1051),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1051
place::1052::amsterdam,1052,Amsterdam,Amsterdam,Noord-Holland,1,West: Frederik Hendrikstraat,,True,midwest-west,52.388849352775416,4.91341071311385,township_centroid_jitter,Amsterdam (1052),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1052
place::1053::amsterdam,1053,Amsterdam,Amsterdam,Noord-Holland,1,West: Kinkerstraat,,True,midwest-west,52.36563346105368,4.91565118091618,township_centroid_jitter,Amsterdam (1053),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1053
place::1054::amsterdam,1054,Amsterdam,Amsterdam,Noord-Holland,1,West: Overtoom,,True,midwest-west,52.38786840627991,4.897156067018069,township_centroid_jitter,Amsterdam (1054),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1054
place::1055::amsterdam,1055,Amsterdam,Amsterdam,Noord-Holland,1,West: Bos en Lommer,,True,midwest-west,52.3828714380742,4.909113610155135,township_centroid_jitter,Amsterdam (1055),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1055
place::1056::amsterdam,1056,Amsterdam,Amsterdam,Noord-Holland,1,West: Admiralengracht-noord,,True,midwest-west,52.39155600624603,4.90196384536628,township_centroid_jitter,Amsterdam (1056),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1056
place::1057::amsterdam,1057,Amsterdam,Amsterdam,Noord-Holland,1,West: Admiralengracht-zuid,,True,midwest-west,52.36135874730449,4.894013768650002,township_centroid_jitter,Amsterdam (1057),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1057
place::1058::amsterdam,1058,Amsterdam,Amsterdam,Noord-Holland,1,West: Overtoomse Veld omgeving Haarlemmermeerstraat,,True,midwest-west,52.3546455530401,4.9038546025758425,township_centroid_jitter,Amsterdam (1058),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1058
place::1059::amsterdam,1059,Amsterdam,Amsterdam,Noord-Holland,1,West: Aalsmeerweg; STADSDEEL NIEUW-WEST: Poeldijkstraat,,True,midwest-west,52.36249080463033,4.897129366788036,township_centroid_jitter,Amsterdam (1059),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1059
place::1060::amsterdam,1060,Amsterdam,Amsterdam,Noord-Holland,1,Nieuw-West: De Aker - Middelveldsche Akerpolder,,True,midwest-west,52.36151430808446,4.89817284701624,township_centroid_jitter,Amsterdam (1060),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1060
place::1061::amsterdam,1061,Amsterdam,Amsterdam,Noord-Holland,1,Nieuw-West: Jan Tooropstraat,,True,midwest-west,52.36069292099438,4.902492708514831,township_centroid_jitter,Amsterdam (1061),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1061
place::1062::amsterdam,1062,Amsterdam,Amsterdam,Noord-Holland,1,Nieuw-West: Overtoomse Veld omgeving: Delflandlaan,,True,midwest-west,52.364544192567834,4.91028388688501,township_centroid_jitter,Amsterdam (1062),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1062
place::1063::amsterdam,1063,Amsterdam,Amsterdam,Noord-Holland,1,Nieuw-West: Slotermeer-noord,,True,midwest-west,52.36559111944734,4.91292128068247,township_centroid_jitter,Amsterdam (1063),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1063
place::1064::amsterdam,1064,Amsterdam,Amsterdam,Noord-Holland,1,Nieuw-West: Slotermeer-zuid,,True,midwest-west,52.38628418296266,4.9131782031176465,township_centroid_jitter,Amsterdam (1064),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1064
place::1065::amsterdam,1065,Amsterdam,Amsterdam,Noord-Holland,1,Nieuw-West: Slotervaart,,True,midwest-west,52.36753410058806,4.914729812878506,township_centroid_jitter,Amsterdam (1065),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1065
place::1066::amsterdam,1066,Amsterdam,Amsterdam,Noord-Holland,2,"Nieuw-West: Nieuw-Sloten, Sloten",,True,midwest-west,52.3689963391594,4.889034399809243,township_centroid_jitter,Amsterdam (1066),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1066
place::1067::amsterdam,1067,Amsterdam,Amsterdam,Noord-Holland,1,"Nieuw-West: Geuzenveld, Osdorperweg",,True,midwest-west,52.37977196668567,4.916430505617446,township_centroid_jitter,Amsterdam (1067),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1067
place::1068::amsterdam,1068,Amsterdam,Amsterdam,Noord-Holland,1,Nieuw-West: Osdorp-oost,,True,midwest-west,52.35933703614795,4.899099357075716,township_centroid_jitter,Amsterdam (1068),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1068
place::1069::amsterdam,1069,Amsterdam,Amsterdam,Noord-Holland,1,Nieuw-West: Osdorp-west,,True,midwest-west,52.370381156662035,4.888804678178687,township_centroid_jitter,Amsterdam (1069),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1069
place::1071::amsterdam,1071,Amsterdam,Amsterdam,Noord-Holland,1,Zuid: Concertgebouwbuurt,,True,midwest-west,52.374724005580724,4.919254394645607,township_centroid_jitter,Amsterdam (1071),Amsterdam · Noord-Holland,place_point,Amsterdam | Amsterdam | 1071
